"DCODE","DISTNAME","DISTCOUNTY","CC","AVG.FTE","RNK.FTE","LOCREV","AVG.LOCREV","RNK.LOCREV","STREV","AVG.STREV","RNK.STREV","FEDREV","AVG.FEDREV","RNK.FEDREV","TOTREV","AVG.TOTREV","RNK.TOTREV","BASINS","AVG.BASINS","RNK.BASINS","ADDINS","AVG.ADDINS","RNK.ADDINS","AEINS","AVG.AEINS","RNK.AEINS","ITOT","AVG.ITOT","RNK.ITOT","ISAL","AVG.ISAL","RNK.ISAL","ISSUP","AVG.ISSUP","RNK.ISSUP","ADM","AVG.ADM","RNK.ADM","FACACQ","AVG.FACACQ","RNK.FACACQ","OPNMNT","AVG.OPNMNT","RNK.OPNMNT","TRANS","AVG.TRANS","RNK.TRANS","SSTOT","AVG.SSTOT","RNK.SSTOT","SSSAL","AVG.SSSAL","RNK.SSSAL","COE","AVG.COE","RNK.COE","TOTEXP","AVG.TOTEXP","RNK.TOTEXP","T.SAL","AVG.T.SAL","RNK.T.SAL","HSEV","AVG.HSEV","RNK.HSEV","NHSEV","AVG.NHSEV","RNK.NHSEV","P.TCHR","AVG.P.TCHR","RNK.P.TCH","GROUP","AEPUPILS.A","AEPUPILS.S","YEAR","id"
50090,"FITZGERALD PUBLIC SCHOOLS","MACOMB",50,3020.91,146,5605422.07,1856,244,21765076.08,7205,208,2511965.58,832,342,30114447.91,9969,144,13669718.53,4525,193,5445247.27,1803,52,0,0,0,19114965.8,6328,86,17805817.54,5894,84,3768204.59,1247,74,3751385.42,1242,360,0,0,0,5140116.23,1702,89,857945.85,284,495,13517652.09,4475,144,9602623.9,3179,44,32632617.89,10802,70,33731939.81,11166,84,8569622.26,68284,52,1.01565390523533e-315,68049,511,1.16736800178433e-315,78214,213,125.5,24,621,"H",0,0,2009,"200950090"
50100,"FRASER PUBLIC SCHOOLS","MACOMB",50,4802.05,76,9090870.01,1893,237,34602221.36,7206,207,3514572.23,732,439,47258682.9,9841,159,24162940.54,5032,90,5550094.61,1156,280,0,0,0,29713035.15,6188,104,28543646.14,5944,70,5642713.61,1175,88,5546950.16,1155,423,0,0,0,5127034.95,1068,266,1450822.07,302,471,17767520.79,3700,239,13735897.98,2860,76,47480555.94,9888,122,49105590.9,10226,139,15612605.99,70757,37,3.18500293581818e-315,134245,262,1.67969851839451e-315,70798,240,220.65,22,421,"E",0,0,2009,"200950100"
50120,"LAKE SHORE PUBLIC SCHOOLS (MACOMB)","MACOMB",50,3317.42,123,4963362.34,1496,322,24771615.74,7467,122,6106626.25,1841,60,35841604.33,10804,94,15340453.94,4690,139,3454520.59,1056,358,3495092.64,74761,2,22290067.17,6719,60,21122521.12,6367,48,3912199.61,1179,85,4329413.37,1305,331,0,0,0,4312816.79,1300,171,680722.01,205,553,13235151.78,3990,203,10756276.83,3242,40,35525218.95,10709,72,37536448.42,11315,77,9743471.89,63409,103,2.75902674933229e-315,168334,155,5.82209916512544e-316,35522,430,153.66,21,327,"H",21.83,24.92,2009,"200950120"
50130,"LAKEVIEW PUBLIC SCHOOLS (MACOMB)","MACOMB",50,3131.52,135,5419062.42,1730,268,22157643.78,7076,238,1982144.18,633,580,29645160.38,9467,212,14515314.99,4635,158,4026439.22,1286,203,0,0,0,18541754.21,5921,153,17453192.46,5573,138,3013439.79,962,149,3598420.08,1149,431,0,0,0,2954726.8,944,367,345622.82,110,579,9912209.49,3165,402,5740760.09,1833,422,28453963.7,9086,210,29436690.5,9400,242,9549490.21,72675,25,2.62957809660302e-315,169960,152,6.93043924698903e-316,44794,366,131.4,24,621,"H",0,0,2009,"200950130"
50140,"L'ANSE CREUSE PUBLIC SCHOOLS","MACOMB",50,12163.15,17,22215138.88,1826,249,76661579.12,6303,505,9832310.94,808,359,109047513.06,8965,334,50487747.97,4205,370,12984198.02,1081,333,1493106.87,9608,24,64965052.86,5341,334,60641606.45,4986,334,13829881.42,1137,95,12083891.16,993,596,0,0,0,10555285.52,868,469,4613169.27,379,357,41082227.37,3378,322,33461509.15,2751,87,106047280.23,8719,296,112686287.36,9265,270,31699894.41,71378,33,8.65613786097468e-315,144043,224,4.41558206194002e-315,73478,229,444.11,27,732,"C",90.3,65.1,2009,"200950140"
50160,"MT. CLEMENS COMMUNITY SCHOOL DISTRICT","MACOMB",50,2031.09,218,6481218.86,3191,114,14316883.31,7049,248,3727629.08,1835,61,24552691.44,12088,47,10298389.25,5070,85,5178475.77,2550,13,0,0,0,15476865.02,7620,32,14420342.2,7100,28,3290097.12,1620,27,3177605.16,1564,241,0,0,0,2684222.59,1322,165,577083.56,284,495,9729008.43,4790,118,6017786.59,2963,68,25205873.45,12410,38,25709685.32,12658,46,6305981.8,65626,74,1.40962097673294e-315,140472,239,1.11422240273969e-315,111035,139,96.09,21,327,"J",0,0,2009,"200950160"
50170,"NEW HAVEN COMMUNITY SCHOOLS","MACOMB",50,1378.7,314,4524660.35,3282,108,6348484.44,4605,698,1185156.98,860,315,12058301.77,8746,410,5447560.86,3951,511,1732334.02,1256,224,3371.51,0,0,7183266.39,5210,403,6785699.72,4922,369,1227906.73,891,171,1558758.5,1131,450,0,0,0,1343838.63,975,333,675541.54,490,181,4806045.4,3486,290,2991324.29,2170,224,11989311.79,8696,300,12330085.33,8943,349,3341629.01,59144,187,1.7195919131965e-315,252447,52,1.07537931245026e-315,157873,89,56.5,24,621,"L",0,0,2009,"200950170"
50180,"RICHMOND COMMUNITY SCHOOLS","MACOMB",50,1881.39,233,3246335.38,1725,271,10806979.51,5744,616,1349223.48,717,457,15402538.37,8187,631,7457055.01,3964,502,1683579.18,895,497,0,0,0,9140634.19,4858,531,8862707.36,4711,451,1467755.49,780,232,2018913.84,1073,506,0,0,0,1419300.12,754,630,622450.79,331,436,5528420.24,2938,513,4449074.18,2365,156,14669054.43,7797,597,15312678.2,8139,641,4650111.07,63526,101,1.89241539924183e-315,203588,91,7.06772630553679e-316,76035,219,73.2,26,715,"K",0,0,2009,"200950180"
50190,"ROMEO COMMUNITY SCHOOLS","MACOMB",50,5652.03,58,9777440.83,1730,268,35681448.03,6313,504,3595228.67,636,576,49104117.53,8688,427,23302101.03,4123,418,6017884.64,1065,352,0,0,0,29319985.67,5188,413,28155386.2,4981,336,5475397.98,969,141,4807780.78,851,734,0,0,0,5469592.71,968,344,3012619.09,533,120,18765390.56,3320,339,14413933.83,2550,117,48085376.23,8508,348,49178894.06,8701,436,14993068.38,68829,48,6.28547372478313e-315,225086,72,2.128847524962e-315,76235,218,217.83,26,715,"D",0,0,2009,"200950190"
50200,"SOUTH LAKE SCHOOLS","MACOMB",50,2394.24,191,6959562.25,2907,132,15910197.59,6645,372,1709041,714,462,24583135.84,10268,122,10790709.67,4507,204,1774817.21,741,606,0,0,0,12565526.88,5248,381,11890170.23,4966,343,5308508.73,2217,8,2149442.24,898,691,0,0,0,3237627.65,1352,159,501597.22,210,549,11197175.84,4677,126,8658263.07,3616,23,23762702.72,9925,118,24946466.81,10419,123,7067879.04,69463,44,2.45203381825233e-315,207288,86,1.02650509865888e-315,86778,185,101.75,24,621,"J",0,0,2009,"200950200"
50210,"UTICA COMMUNITY SCHOOLS","MACOMB",50,29686.31,2,45433483.73,1530,314,191909130.36,6465,440,23484954.48,791,376,261428788.04,8806,386,139057286.45,4731,131,30984117.13,1054,360,370862.76,1264,116,170412266.34,5740,189,163744271.79,5516,150,25185168.7,848,191,25813298.34,870,712,0,0,0,26827896.71,904,421,13877909.95,467,210,91704273.7,3089,449,76253371.37,2569,116,262116540.04,8830,258,267371784.65,9007,333,92593442.58,77993,5,2.7723399548721e-314,189019,109,8.74849599283608e-315,59648,284,1187.2,25,688,"B",144.07,149.25,2009,"200950210"
50220,"VAN DYKE PUBLIC SCHOOLS","MACOMB",50,3294.37,124,7411822.26,2250,190,24179410.64,7340,163,4132270.9,1254,148,40730888.36,12364,45,14284864.13,4361,275,6824377.11,2083,29,34182.86,1813,91,21143424.1,6418,75,19870399.19,6032,64,6113531.52,1856,18,4073147,1236,365,0,0,0,4304531.34,1307,170,1385492.48,421,283,15876702.34,4819,113,12684499.26,3850,20,37020126.44,11237,63,37921925.48,11511,72,8881450.23,72401,28,9.37432409469854e-316,57595,525,1.3452620637903e-315,82651,198,122.67,27,732,"H",9.75,9.1,2009,"200950220"
50230,"WARREN CONSOLIDATED SCHOOLS","MACOMB",50,15839.61,8,51366499.31,3243,113,102034556.33,6442,449,11641241.11,735,437,165590539.67,10454,109,75895255.7,4862,108,17709918.13,1134,293,386654.84,1687,99,93991828.67,5934,149,90957243.18,5742,108,20600658.88,1301,65,23700937.12,1496,258,0,0,0,18263260.15,1153,222,5921979.52,374,359,68486835.67,4324,167,56380732.58,3559,26,162478664.34,10258,92,165818176.63,10469,121,48362525.94,73421,21,1.31724811133992e-314,168321,156,7.18761176927794e-315,91845,171,658.7,24,621,"C",103.18,126.08,2009,"200950230"
50240,"WARREN WOODS PUBLIC SCHOOLS","MACOMB",50,3427.42,117,4770397.5,1392,351,24194395.1,7059,243,2539074.45,741,432,32444218.78,9466,213,13865453.94,4089,432,3274216.05,965,433,184254.7,5101,42,17323924.69,5055,455,16071464.4,4689,460,4425136.89,1291,68,3945279.53,1151,429,0,0,0,4231464.95,1235,190,770681.54,225,539,13372562.91,3902,214,9841342.84,2871,75,30696487.6,8956,233,32128245.05,9374,248,8472901.96,63658,99,2.30615626739735e-315,136187,254,8.76448612114303e-316,51758,317,133.1,25,688,"H",17.08,19.04,2009,"200950240"
50905,"ARTS ACADEMY IN THE WOODS","MACOMB",50,306,624,31430.59,103,704,2271062.72,7422,139,167940.04,549,674,2470433.35,8073,682,1416026.98,4628,162,102863.2,336,728,0,0,0,1518890.18,4964,492,1436828.54,4696,456,71711.87,234,672,498923.12,1630,225,0,0,0,203531.79,665,711,0,0,0,774166.78,2530,695,302379.59,988,583,2293056.96,7494,683,2447376.14,7998,686,897587.41,41174,557,0,0,0,0,0,0,21.8,14,41,"N",0,0,2009,"200950905"
50910,"BEN ROSS PUBLIC SCHOOL ACADEMY","MACOMB",50,690,483,801795,1162,406,5090238,7377,152,807694,1171,166,6705913,9719,174,2235593,3240,644,657022,952,448,0,0,0,2892615,4192,652,2720452,3943,577,398903,578,361,1215154,1761,198,0,0,0,1474421,2137,47,515248,747,29,3603726,5223,69,1069782,1550,528,6496341,9415,171,6705913,9719,185,1301832,38289,574,0,0,0,0,0,0,34,20,227,"M",0,0,2009,"200950910"
51020,"BEAR LAKE SCHOOL DISTRICT","MANISTEE",51,353.28,599,970298.13,2747,142,1841459.19,5212,666,279607,791,376,3267438.66,9249,267,1612846.65,4565,179,257635.27,729,612,0,0,0,1870481.92,5295,360,1738743.94,4922,369,35222.99,100,727,493712.95,1398,293,0,0,0,280718.97,795,577,170328.91,482,191,979983.82,2774,593,586255.09,1659,503,2850465.74,8069,499,3246713.94,9190,287,874707.13,47903,488,2.26441154933252e-316,129733,286,2.20592134081678e-316,126382,120,18.26,19,173,"N",0,0,2009,"200951020"
51045,"KALEVA NORMAN DICKSON SCHOOL DISTRICT","MANISTEE",51,743,449,2229120.39,3000,125,4419867.25,5949,586,664107.73,894,286,7340464.37,9879,155,3440866.1,4631,159,816658.59,1099,320,0,0,0,4257524.69,5730,194,4046255.68,5446,162,234967.03,316,620,799851.51,1077,502,0,0,0,777638.69,1047,277,453940.42,611,69,2266397.65,3050,465,1395049.64,1878,400,6523922.34,8781,270,6847646.32,9216,282,2053654.47,57525,236,4.561155989693e-316,124251,309,5.573328416889e-316,151824,92,35.7,21,327,"M",0,0,2009,"200951045"
51060,"ONEKAMA CONSOLIDATED SCHOOLS","MANISTEE",51,408.7,576,2695114.35,6594,48,571875.47,1399,751,277655.26,679,515,3545845.08,8676,429,2069390.28,5063,86,308669.51,755,587,0,0,0,2378059.79,5819,170,2169753.46,5309,189,105855.31,259,654,596111.59,1459,271,0,0,0,437222.93,1070,263,137361.31,336,427,1276551.14,3123,422,738658.19,1807,433,3654610.93,8942,236,3844951.44,9408,240,1183384.71,53790,351,5.28200028671017e-316,261583,46,7.14844235357008e-316,354015,36,22,19,173,"N",0,0,2009,"200951060"
51070,"MANISTEE AREA SCHOOLS","MANISTEE",51,1725.99,257,4256429.57,2466,165,8556429.81,4957,679,1056355.01,612,605,15103009.52,8750,409,7929690.86,4594,174,1209972.95,701,629,0,0,0,9139663.81,5295,360,8547956.11,4952,353,742039.18,430,506,2161163.47,1252,353,0,0,0,1581377.19,916,405,713927.41,414,297,5198507.25,3012,484,3864285.13,2239,201,14338171.06,8307,413,15795698.08,9152,299,4890426.81,58081,216,1.0725617845291e-315,125776,302,1.02047694442609e-315,119669,130,84.2,20,227,"K",0,0,2009,"200951070"
51903,"CASMAN ALTERNATIVE ACADEMY","MANISTEE",51,84,735,38042.21,453,608,645563.65,7685,77,152289.58,1813,64,835895.44,9951,146,298653.23,3555,608,82792.15,986,414,0,0,0,381445.38,4541,606,325956.61,3880,578,176522.02,2101,11,252808.73,3010,34,0,0,0,77948.44,928,390,23149.5,276,506,530428.69,6315,28,343760.74,4092,13,911874.07,10856,68,948638.54,11293,80,186243,46329,506,0,0,0,0,0,0,4.02,21,327,"N",0,0,2009,"200951903"
52015,"N.I.C.E. COMMUNITY SCHOOLS","MARQUETTE",52,1243.89,343,1732091.85,1392,351,8363823.9,6724,352,762547.29,613,603,10919011.17,8778,399,4894063.05,4018,465,1639773.45,1346,171,872223.97,33690,3,7406060.47,5954,145,6306136.9,5070,285,831865.86,669,304,1148193.39,923,664,0,0,0,981952.65,789,585,627369.72,504,154,3589381.62,2886,543,2702299.64,2172,223,10995442.09,8840,253,11561020.74,9294,267,2925044.62,53019,374,5.11614803234307e-316,83249,483,3.81014646526243e-316,61998,268,55.17,22,421,"L",14.69,11.2,2009,"200952015"
52040,"GWINN AREA COMMUNITY SCHOOLS","MARQUETTE",52,1320.37,324,2403250.95,1820,250,8603236.87,6516,422,1146946.38,869,307,12230976.65,9263,264,5675720.14,4299,311,2020135.93,1530,106,0,0,0,7695856.07,5829,169,7258246.93,5497,155,682765.21,517,420,1504879.34,1140,439,0,0,0,1142662.8,865,473,687229.25,520,136,4017536.6,3043,469,2556900.14,1937,362,11713392.67,8871,245,12204787.98,9243,275,3384704.24,50799,434,6.3485258143299e-316,97318,434,4.77687967501041e-316,73226,231,66.63,20,227,"L",0,0,2009,"200952040"
52090,"NEGAUNEE PUBLIC SCHOOLS","MARQUETTE",52,1454.25,301,2167582.74,1491,325,9214060.64,6336,497,878988.49,604,611,12422332.87,8542,482,5854639.26,4026,462,1963838.05,1350,167,0,0,0,7818477.31,5376,313,7579626.42,5212,220,1034339.21,711,279,1328624.2,914,677,0,0,0,1123751.31,773,607,642988.72,442,247,4129703.44,2840,565,2945122.83,2025,311,11948180.75,8216,453,12528694.36,8615,469,3596541.53,52635,383,5.92290253893483e-316,82435,484,3.18742923785769e-316,44363,370,68.33,21,327,"L",0,0,2009,"200952090"
52100,"POWELL TOWNSHIP SCHOOLS","MARQUETTE",52,36,754,819070.07,22752,7,35898.62,997,757,28746.28,799,367,889281.97,24702,11,396551.05,11015,7,52744.84,1465,130,0,0,0,449295.89,12480,8,433154.86,12032,5,54289.56,1508,39,116778.21,3244,27,0,0,0,108007.6,3000,14,59323.38,1648,7,338398.75,9400,10,182130.35,5059,7,787694.64,21880,9,847374.72,23538,9,227832.68,47764,490,1.07473724449956e-316,604248,7,2.12229193588965e-316,1193213,8,4.77,8,8,"N",0,0,2009,"200952100"
52110,"REPUBLIC-MICHIGAMME SCHOOLS","MARQUETTE",52,135.4,716,1132698.54,8366,29,303645.41,2243,737,140498,1038,218,1584011.95,11699,60,800200.91,5910,39,207650.31,1534,105,0,0,0,1007851.22,7444,38,988046.61,7297,26,62622.03,462,473,246272.71,1819,189,0,0,0,274453.9,2027,54,100652.53,743,30,684001.17,5052,88,366676.16,2708,91,1691852.39,12495,35,1754107.83,12955,40,456326.72,50091,453,1.2397400023952e-316,185322,119,2.71308402464394e-316,405564,33,9.11,15,59,"N",0,0,2009,"200952110"
52160,"WELLS TOWNSHIP SCHOOL DISTRICT","MARQUETTE",52,14,767,332535.31,23753,6,17722,1266,754,23723.29,1695,75,376514.6,26894,8,154049.64,11004,8,9875.03,705,627,0,0,0,163924.67,11709,11,158465.57,11319,9,8044.34,575,363,97182.14,6942,2,0,0,0,46964.16,3355,10,82545.74,5896,3,234736.38,16767,3,115864.97,8276,1,398661.05,28476,5,415441.46,29674,6,92237.13,38432,573,3.73194708881592e-317,539539,10,8.22146034843524e-317,1188602,9,2.4,6,4,"N",0,0,2009,"200952160"
52170,"MARQUETTE AREA PUBLIC SCHOOLS","MARQUETTE",52,3233.85,128,9793055.93,3028,123,16103308.61,4980,676,2055798.2,636,576,27954126.74,8644,440,13691847.33,4234,351,3458832.09,1070,345,5456.61,0,0,17156136.03,5305,353,16190813.08,5007,323,3235024.03,1000,130,3399376.46,1051,532,0,0,0,2739684.37,847,501,1285670.96,398,329,10659755.82,3296,347,7830158.26,2421,141,27815891.85,8601,327,29035975.38,8979,339,8688857.97,56723,258,2.33348812220432e-315,146050,214,1.99620412025031e-315,124940,122,153.18,21,327,"H",0,0,2009,"200952170"
52180,"ISHPEMING PUBLIC SCHOOL DISTRICT","MARQUETTE",52,891.13,421,1336376.29,1500,321,6104091.14,6850,311,679527.57,763,407,8327682.03,9345,243,3353554,3763,576,1356645.22,1522,109,0,0,0,4710199.22,5286,366,4480381.28,5028,309,548603.91,616,337,1107108.08,1242,360,0,0,0,1050453.53,1179,212,230136.78,258,519,2936302.3,3295,348,1899756.93,2132,243,7646501.52,8581,336,8209593.22,9213,283,2040574.69,51804,406,2.75753787756789e-316,62632,517,1.37207701723728e-316,31164,465,39.39,23,532,"M",0,0,2009,"200952180"
52901,"NORTH STAR ACADEMY","MARQUETTE",52,97,728,64299.82,663,554,710771.15,7328,166,96686.46,997,233,873354.08,9004,321,329186.85,3394,630,88372.62,911,484,0,0,0,417559.47,4305,640,375713.26,3873,580,14152,146,713,256383.79,2643,65,0,0,0,67382.93,695,689,20671.7,213,547,358590.42,3697,240,91932.44,948,584,776149.89,8002,527,889028.02,9165,295,203958.26,42403,542,0,0,0,0,0,0,4.81,20,227,"N",0,0,2009,"200952901"
53010,"MASON COUNTY CENTRAL SCHOOLS","MASON",53,1579.77,282,2701266.54,1710,275,9616636.68,6087,568,1262526.79,799,367,13785576.94,8726,415,7180408.33,4663,145,1776339.73,1153,283,80867.75,2033,82,9037615.81,5721,198,8649957.6,5475,158,386985.67,245,664,1584663.71,1003,584,0,0,0,1067315.38,676,700,894407.32,566,97,3933372.08,2490,713,2534991.81,1605,515,12970987.89,8211,455,13939754.18,8824,389,4329832.31,59078,190,8.08913948953978e-316,103639,412,4.7125603811919e-316,60378,282,73.29,21,327,"K",20.02,19.75,2009,"200953010"
53020,"MASON COUNTY EASTERN SCHOOLS","MASON",53,512.86,541,1230764.74,2400,174,3040574.43,5929,589,355373.51,693,496,4639656.68,9047,311,2481104.28,4838,111,495707.5,967,430,0,0,0,2976811.78,5804,175,2772106.84,5405,173,115090.61,224,676,774826.35,1511,254,0,0,0,457515.58,892,435,283706.21,553,106,1631138.75,3180,392,1051888.6,2051,294,4607950.53,8985,220,4846942.23,9451,231,1396468.27,50892,433,3.41638755844337e-316,134829,260,2.89726191491377e-316,114342,135,27.44,19,173,"M",0,0,2009,"200953020"
53030,"FREE SOIL COMMUNITY SCHOOLS","MASON",53,48,750,371831.72,7746,36,178762.6,3724,715,84211.6,1754,69,640017.82,13334,35,253063.03,5272,69,99247.97,2068,30,0,0,0,352311,7340,39,334323.23,6965,33,7708.06,161,706,142599.65,2971,38,0,0,0,91155.55,1899,67,60903.67,1269,12,302366.93,6299,29,153468.31,3197,43,654677.93,13639,25,661262.59,13776,33,141235.1,40353,561,9.59971773164948e-317,404793,14,9.45882700768752e-317,398852,34,3.5,14,41,"N",0,0,2009,"200953030"
53040,"LUDINGTON AREA SCHOOL DISTRICT","MASON",53,2262.8,204,13209143.54,5838,53,5239525.46,2316,736,1731856.23,765,402,20218784.51,8935,340,11318885.56,5002,95,3280105.23,1450,135,0,0,0,14598990.79,6452,72,13435843.1,5938,72,924820.55,409,531,2119172.21,937,652,0,0,0,1890742.17,836,521,771636.33,341,420,5706371.26,2522,697,4040752.84,1786,441,20305362.05,8974,224,20982891.11,9273,269,6884562.41,64450,92,1.62239384509925e-315,145119,218,3.22715142409142e-315,288661,46,106.82,21,327,"J",0,0,2009,"200953040"
54010,"BIG RAPIDS PUBLIC SCHOOLS","MECOSTA",54,2052.05,216,4318294,2104,207,11093618,5406,654,1491593,727,448,17056174,8312,577,8518362.28,4151,401,1810330.65,882,507,0,0,0,10328692.93,5033,468,9818304.89,4785,425,996360.19,486,455,1968915.48,959,626,0,0,0,1967977.72,959,349,653503.95,318,451,5586757.34,2723,616,3873354.18,1888,395,15915450.27,7756,614,16776371.15,8175,628,4990609.89,55194,304,1.00834783044695e-315,99458,431,9.9977865213169e-316,98612,161,90.42,23,532,"J",0,0,2009,"200954010"
54025,"CHIPPEWA HILLS SCHOOL DISTRICT","MECOSTA",54,2289.87,201,6745242.12,2946,129,11544667.49,5042,671,1950107.86,852,321,20271775.75,8853,368,9889575.2,4319,294,3684078.69,1609,86,0,0,0,13573653.89,5928,151,12797127.5,5589,137,836721.93,365,580,2403718.48,1050,533,0,0,0,1768414.46,772,611,1390703.47,607,72,6399558.34,2795,584,4316978.42,1885,398,19973212.23,8722,293,20476239.97,8942,350,6063220.72,59795,175,2.12022006666316e-315,187407,114,1.52032773337156e-315,134382,105,101.4,23,532,"J",0,0,2009,"200954025"
54040,"MORLEY STANWOOD COMMUNITY SCHOOLS","MECOSTA",54,1515.1,296,2153841.51,1422,340,9750614.54,6436,453,1342406.98,886,292,13283110.39,8767,404,6824628.3,4504,206,1832589.23,1210,246,0,0,0,8657217.53,5714,201,7939806.61,5240,212,719633.95,475,465,1479066.27,976,607,0,0,0,1448517.69,956,350,814798.25,538,116,4462016.16,2945,506,3072048.89,2028,307,13119233.69,8659,307,13199836.4,8712,433,4043373.25,57150,243,7.05973632531881e-316,94311,450,4.12330345321238e-316,55083,298,70.75,21,327,"K",0,0,2009,"200954040"
55010,"CARNEY-NADEAU PUBLIC SCHOOLS","MENOMINEE",55,262,647,327921.54,1252,379,1811209.33,6913,287,200436,765,402,2339566.87,8930,342,1245113.56,4752,126,294022.99,1122,303,0,0,0,1539136.55,5875,163,1440044.67,5496,156,18316.76,70,738,261277.12,997,593,0,0,0,197406.53,753,633,160820.72,614,64,637821.13,2434,727,339750.6,1297,569,2176957.68,8309,410,2262209.88,8634,460,651218.67,41665,548,1.22053240990809e-316,94290,451,6.77795072724345e-317,52362,314,15.63,17,99,"N",0,0,2009,"200955010"
55100,"MENOMINEE AREA PUBLIC SCHOOLS","MENOMINEE",55,1750.59,255,2225240.47,1271,375,10979286.78,6272,510,1055713.38,603,613,14281500.63,8158,643,7252532.85,4143,406,2050739.98,1171,270,95608.46,0,0,9398881.29,5369,319,9176002.52,5242,210,825198.4,471,468,1871219.8,1069,510,0,0,0,1495144.85,854,491,377798.7,216,544,4569361.75,2610,666,2540466.87,1451,551,13968243.04,7979,541,14305962.64,8172,630,4507092.68,56558,266,8.13985285775716e-316,94113,452,5.04205073473428e-316,58296,290,79.69,22,421,"K",0,0,2009,"200955100"
55115,"NORTH CENTRAL AREA SCHOOLS","MENOMINEE",55,553.68,525,618791.85,1118,424,2993318.59,5406,654,384658.56,695,493,4070248.38,7351,771,1669242.67,3530,611,445693.3,942,457,316741.85,3922,50,2431677.82,4392,624,2262230.81,4086,569,125673.51,227,673,625718.42,1130,451,0,0,0,435777.43,787,589,245312.69,443,244,1432482.05,2587,678,939807.46,1697,490,3864159.87,6979,743,3967719.34,7166,771,925389.11,46016,512,1.90830256920884e-316,69760,508,1.3403789017511e-316,48999,339,20.11,24,621,"M",39.73,41.03,2009,"200955115"
55120,"STEPHENSON AREA PUBLIC SCHOOLS","MENOMINEE",55,753.19,448,1420142.77,1886,239,4267260.85,5666,624,494127.06,656,551,6203033.68,8236,613,3248399.8,4313,302,809436.69,1075,336,0,0,0,4057836.49,5388,304,3894807.21,5171,237,106368.61,141,717,1076287.96,1429,278,0,0,0,645314.82,857,484,360840.7,479,195,2188812.09,2906,531,1567704.47,2081,275,6246648.58,8294,419,6432531.64,8540,498,1925539.32,52755,382,4.76800595957171e-316,128129,292,3.95677180917567e-316,106329,144,36.5,21,327,"M",0,0,2009,"200955120"
55901,"NAH TAH WAHSH PUBLIC SCHOOL ACADEMY","MENOMINEE",55,160,704,1707923,10675,19,1207614,7548,104,162437,1015,226,3077974,19237,14,2096738,13105,6,92288,577,681,0,0,0,2189026,13681,5,2060208,12876,4,680181,4251,3,214770,1342,317,0,0,0,0,0,0,0,0,0,894951,5593,53,0,0,0,3083977,19275,11,3111773,19449,14,1285004,61191,138,0,0,0,0,0,0,21,8,8,"N",0,0,2009,"200955901"
56010,"MIDLAND PUBLIC SCHOOLS","MIDLAND",56,8922.69,26,24207915.25,2713,145,56665417.18,6351,490,4801413.47,538,682,86028558.77,9642,182,43402576.15,4864,107,12357229.1,1385,156,0,0,0,55759805.25,6249,96,52704119.31,5907,81,9709903.33,1088,108,8584608.5,962,624,800,0,0,7169498.97,804,562,2625636.93,294,482,28089647.73,3148,410,21609166.92,2422,140,83849452.98,9397,173,86042777.27,9643,192,28932920.88,75665,12,5.87322861566711e-315,133228,269,4.44738296284317e-315,100884,155,382.38,23,532,"D",0,0,2009,"200956010"
56020,"BULLOCK CREEK SCHOOL DISTRICT","MIDLAND",56,2185.71,210,1549208.15,709,546,14023908.04,6416,458,1871117.4,856,316,17483233.59,7999,709,7547607.77,3729,582,2718302.1,1343,176,933510.51,5780,35,11199420.38,5124,431,9346315.26,4276,556,1993067.36,912,161,1868178.56,855,730,0,0,0,1348250.54,617,734,902182.04,413,300,6111678.5,2796,582,4643213.63,2124,250,17311098.88,7920,564,17784953.85,8137,643,4585870.13,51136,423,9.32080141981235e-316,86313,478,2.20148942375389e-316,20386,522,89.68,23,532,"J",76.87,84.65,2009,"200956020"
